Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-10-15,15.67,64.05,16.3,20.11,39.16,✅ WIN
2024-10-16,50.22,72.02,1.99,11.66,24.66,✅ WIN
2024-10-17,22.43,73.33,1.61,6.72,24.31,✅ WIN
2024-10-30,20.29,80.42,8.9,11.64,19.81,✅ WIN
2024-11-06,17.71,87.58,2.51,8.05,16.97,✅ WIN
2024-11-13,16.25,89.78,5.4,7.32,6.89,✅ WIN
2024-11-22,18.22,95.24,2.31,0.82,4.45,✅ WIN
2025-01-10,41.43,107.11,0.25,-0.35,-0.96,❌ LOS
2025-01-21,23.86,110.52,-3.78,-1.67,-3.63,❌ LOS
2025-01-22,22.71,107.97,0.27,-0.14,-5.08,❌ LOS
2025-07-10,32.67,91.67,-0.49,-2.12,-4.03,❌ LOS
2025-07-17,25.72,91.22,-1.63,-3.19,8.68,✅ WIN
2025-09-11,19.36,109.36,-3.64,-9.34,-7.33,❌ LOS
2025-12-10,18.28,107.74,2.35,6.56,8.89,✅ WIN
2026-05-27,20.23,112.62,-6.64,-8.74,19.53,✅ WIN
2026-05-28,15.74,115.06,-8.8,-2.13,18.29,✅ WIN
