Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-27,34.06,542.65,2.98,3.26,2.99,✅ WIN
2025-01-28,38.34,542.37,2.15,3.17,2.54,✅ WIN
2025-01-29,37.31,543.8,3.19,2.88,2.92,✅ WIN
2025-01-30,103.89,560.86,0.2,0.05,1.82,✅ WIN
2025-01-31,71.24,550.37,1.32,1.68,3.51,✅ WIN
2025-02-03,60.9,558.81,0.27,0.83,-1.57,❌ LOS
2025-02-04,40.95,554.02,1.0,1.68,-0.14,❌ LOS
2025-02-05,34.2,561.13,-0.3,-0.53,-2.91,❌ LOS
2025-05-02,34.24,555.17,1.65,4.27,3.9,✅ WIN
2025-05-07,41.79,562.06,1.23,0.57,3.37,✅ WIN
2025-05-08,33.38,562.85,2.66,0.53,4.06,✅ WIN
2025-05-12,58.8,573.91,1.41,-0.64,1.95,✅ WIN
2025-05-13,42.12,572.24,0.78,-0.12,2.45,✅ WIN
2025-05-15,39.53,577.81,-2.07,0.58,-3.46,❌ LOS
2025-05-16,44.26,578.88,-3.38,-0.35,-2.5,❌ LOS
2025-05-19,36.6,581.99,-2.02,-0.76,-2.89,❌ LOS
2025-05-30,33.33,581.19,0.77,-4.02,-4.04,❌ LOS
2025-08-26,36.4,587.95,0.28,-2.07,-3.85,❌ LOS
2025-12-19,51.92,569.44,0.99,1.42,-7.67,❌ LOS
