Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-10-17,14.56,99.37,1.37,-4.06,-12.5,❌ LOS
2025-10-20,17.94,101.08,-2.01,-9.04,-16.03,❌ LOS
2025-10-21,16.45,97.16,0.22,-5.74,-10.64,❌ LOS
2025-10-30,13.74,96.24,-10.07,-7.88,-3.27,❌ LOS
2025-12-04,18.88,102.75,1.68,3.97,4.18,✅ WIN
2025-12-05,18.43,104.04,-0.98,2.73,3.25,✅ WIN
2025-12-08,17.58,101.72,-1.7,5.71,2.42,✅ WIN
2025-12-10,17.69,106.17,-1.85,0.19,6.01,✅ WIN
2025-12-11,24.54,104.47,2.25,1.98,7.07,✅ WIN
2025-12-12,14.23,103.02,3.75,2.5,10.83,✅ WIN
2025-12-16,16.06,103.31,3.11,0.32,10.79,✅ WIN
2025-12-17,12.64,104.21,2.07,1.39,9.26,✅ WIN
2025-12-18,15.51,106.83,-0.27,0.2,6.04,✅ WIN
2025-12-19,24.39,106.88,-1.2,0.51,9.14,✅ WIN
2026-01-22,17.29,118.26,-3.58,-19.11,-4.4,❌ LOS
