Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-08-29,6.81,7.64,1.05,42.02,65.58,✅ WIN
2025-09-02,7.69,8.32,10.82,38.34,51.32,✅ WIN
2025-09-09,7.17,9.22,24.84,53.47,70.82,✅ WIN
2025-09-10,8.3,10.25,20.78,37.95,71.71,✅ WIN
2025-09-15,4.61,10.85,28.66,16.59,87.47,✅ WIN
2025-09-17,4.81,12.38,14.22,1.78,69.87,✅ WIN
2025-09-22,6.11,13.96,-9.38,9.89,42.62,✅ WIN
2025-09-23,7.64,14.15,-11.02,11.31,27.74,✅ WIN
2025-09-24,6.67,14.14,-10.89,24.47,13.93,✅ WIN
2025-09-25,9.48,11.66,18.44,54.29,47.98,✅ WIN
2025-09-26,4.75,11.47,28.16,47.95,80.12,✅ WIN
2025-10-08,6.78,17.6,19.49,-8.47,40.4,✅ WIN
2025-10-09,5.11,17.99,4.06,-4.09,20.68,✅ WIN
2025-10-13,6.14,20.34,-2.11,0.98,-3.39,❌ LOS
2025-10-14,6.57,20.89,-13.48,-4.45,-10.63,❌ LOS
2025-10-15,9.28,21.03,-23.4,-6.85,-17.36,❌ LOS
2025-10-16,4.86,18.72,-7.83,1.87,-20.25,❌ LOS
2025-11-05,6.31,24.71,-29.66,-40.83,-19.75,❌ LOS
2026-01-16,4.77,18.8,-12.29,-15.9,-16.81,❌ LOS
