Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-08-29,68.88,41.66,-7.73,5.64,-1.2,❌ LOS
2024-08-30,42.64,44.01,-13.27,0.11,-7.25,❌ LOS
2024-09-03,16.34,41.59,-10.39,5.79,-7.48,❌ LOS
2024-11-11,40.16,57.58,7.77,20.43,15.17,✅ WIN
2024-11-12,26.83,57.59,11.06,15.07,21.43,✅ WIN
2024-11-15,20.11,56.15,18.52,21.8,29.76,✅ WIN
2024-11-18,26.96,62.06,11.75,14.02,14.23,✅ WIN
2024-11-19,17.18,63.96,3.61,12.57,-0.97,❌ LOS
2024-11-21,17.57,65.74,6.5,9.34,-0.15,❌ LOS
2024-11-22,20.36,66.55,2.76,3.41,-2.4,❌ LOS
2025-02-07,69.71,75.22,7.27,-11.58,-38.31,❌ LOS
2025-02-10,35.76,77.75,4.15,-17.74,-39.85,❌ LOS
2025-02-11,24.75,78.02,-2.1,-17.28,-37.44,❌ LOS
2025-02-12,20.32,75.66,-1.39,-18.44,-38.01,❌ LOS
2025-02-13,23.45,79.28,-13.53,-19.08,-36.83,❌ LOS
2025-02-14,21.67,80.69,-17.57,-23.34,-40.56,❌ LOS
2025-02-18,18.36,80.98,-21.02,-29.6,-46.04,❌ LOS
2025-05-08,16.34,54.26,-4.63,-9.75,8.59,✅ WIN
2025-06-11,16.69,63.5,-2.87,5.35,1.92,✅ WIN
2025-08-29,64.47,88.46,-2.92,1.1,-13.45,❌ LOS
2025-09-04,16.13,89.66,-9.2,0.28,-13.64,❌ LOS
