Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-10-17,22.02,298.42,-1.75,-9.44,-10.84,❌ LOS
2026-01-16,30.26,288.25,-5.15,-7.51,2.76,✅ WIN
2026-02-17,22.19,296.21,0.7,1.37,-4.29,❌ LOS
2026-02-23,22.31,299.4,1.86,0.4,-10.21,❌ LOS
2026-04-14,41.47,301.2,1.42,-2.26,2.39,✅ WIN
2026-04-15,32.96,297.07,1.66,-1.91,1.29,✅ WIN
2026-04-16,21.11,298.96,3.01,0.24,0.43,✅ WIN
2026-04-17,35.67,306.37,-0.3,-2.48,-5.42,❌ LOS
2026-04-20,30.04,309.3,-2.14,-5.38,-5.13,❌ LOS
2026-04-21,27.85,305.49,-3.63,-3.08,-3.52,❌ LOS
2026-04-22,26.03,302.0,-3.52,1.37,-0.64,❌ LOS
2026-04-23,20.14,307.96,-2.69,-0.48,-1.88,❌ LOS
2026-04-24,24.6,305.45,-2.19,0.89,-0.99,❌ LOS
2026-04-27,33.6,302.67,-3.31,1.99,-0.33,❌ LOS
