Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-12-18,7.0,9.64,-12.03,-14.52,-10.37,❌ LOS
2026-04-21,12.22,9.49,4.74,42.78,82.93,✅ WIN
2026-04-22,21.25,11.8,15.59,8.56,71.36,✅ WIN
2026-04-23,12.48,12.17,6.82,0.9,116.76,✅ WIN
2026-04-29,25.42,13.64,-6.09,46.04,78.81,✅ WIN
2026-04-30,14.06,13.0,-5.54,66.15,66.62,✅ WIN
2026-05-01,9.62,13.31,2.93,60.48,60.11,✅ WIN
2026-05-05,8.56,13.55,26.13,28.12,60.96,✅ WIN
2026-05-06,6.09,12.81,55.5,57.85,67.06,✅ WIN
2026-05-11,9.04,15.94,11.29,53.07,9.72,✅ WIN
2026-05-12,9.21,17.09,1.58,38.62,-5.15,❌ LOS
2026-05-13,13.11,19.92,1.51,22.44,-11.19,❌ LOS
2026-05-14,12.38,21.6,22.13,0.28,-21.57,❌ LOS
2026-05-15,13.03,21.36,17.09,-0.23,-18.07,❌ LOS
2026-05-18,7.55,17.74,37.54,38.9,11.33,✅ WIN
2026-05-20,8.97,20.22,20.62,5.84,18.89,✅ WIN
2026-05-21,24.02,26.38,-17.89,-34.31,-7.54,❌ LOS
2026-05-22,10.7,25.01,-14.79,-38.02,-12.75,❌ LOS
2026-05-26,9.05,24.4,0.98,-28.32,-11.64,❌ LOS
2026-05-27,6.43,23.69,-7.94,-31.57,-17.05,❌ LOS
