Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2026-01-06,58.3,387.62,1.01,3.69,-1.44,❌ LOS
2026-04-10,58.98,436.88,6.24,15.92,29.68,✅ WIN
2026-04-17,69.48,464.16,9.11,9.84,19.86,✅ WIN
2026-04-22,77.49,476.83,4.77,15.29,18.42,✅ WIN
2026-04-23,106.84,481.85,5.16,12.09,17.85,✅ WIN
2026-04-24,160.22,506.44,0.67,11.87,13.8,✅ WIN
2026-04-27,112.14,506.26,0.1,13.84,18.94,✅ WIN
2026-04-28,96.1,491.21,6.41,14.26,21.23,✅ WIN
2026-04-30,72.72,506.72,6.59,14.13,18.2,✅ WIN
2026-05-05,73.83,522.69,7.38,4.07,22.04,✅ WIN
2026-05-06,174.26,549.76,4.13,2.71,14.15,✅ WIN
2026-05-07,94.27,540.1,7.08,5.14,5.48,✅ WIN
2026-05-08,104.07,566.54,-1.8,1.73,5.58,✅ WIN
