Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-07-22,2.35,1.37,-5.84,-3.65,-8.03,❌ LOS
2025-07-23,6.41,1.54,-12.99,-14.94,-20.13,❌ LOS
2025-07-24,0.65,1.47,-12.24,-10.54,-17.01,❌ LOS
2025-08-25,1.3,1.65,-9.7,1.21,58.79,✅ WIN
2025-08-26,1.26,1.8,-17.78,-9.44,30.0,✅ WIN
2025-09-11,1.19,2.0,27.0,10.0,17.5,✅ WIN
2025-09-12,1.28,2.07,17.39,10.63,-4.35,❌ LOS
2025-09-15,1.78,2.4,20.0,-10.83,-13.75,❌ LOS
2025-09-16,0.53,2.33,12.45,-9.01,-11.59,❌ LOS
2025-09-17,0.73,2.31,1.3,-4.33,-6.28,❌ LOS
2025-09-18,1.01,2.54,-13.39,-14.17,-17.32,❌ LOS
2025-09-19,0.71,2.43,-5.76,-7.0,-17.28,❌ LOS
2025-09-22,2.16,2.88,-25.69,-18.4,-25.69,❌ LOS
2025-09-23,1.5,2.62,-19.08,-16.03,-16.03,❌ LOS
2025-09-24,0.72,2.34,-5.56,-5.98,-1.28,❌ LOS
2025-09-25,0.42,2.2,-0.91,6.82,-0.45,❌ LOS
2025-10-22,0.42,2.31,-14.72,-23.38,-33.77,❌ LOS
2026-04-15,0.43,1.12,18.75,33.04,-2.23,❌ LOS
2026-04-17,0.48,1.28,3.91,35.16,-13.28,❌ LOS
2026-04-30,0.44,1.65,-15.76,-32.73,-24.24,❌ LOS
