Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-06,228.44,578.14,-0.3,-2.36,0.63,✅ WIN
2024-11-07,91.03,564.74,1.11,2.39,3.52,✅ WIN
2025-01-21,121.05,618.79,0.48,-0.09,5.26,✅ WIN
2025-06-26,116.54,676.57,5.31,2.59,6.09,✅ WIN
2025-06-27,133.96,680.16,2.91,3.26,4.75,✅ WIN
2025-06-30,169.76,696.84,-1.48,-0.74,3.42,✅ WIN
2025-07-01,130.1,695.57,-1.4,0.33,3.44,✅ WIN
2025-07-02,113.47,704.86,-0.95,-1.4,1.08,✅ WIN
2025-07-07,112.17,699.97,0.33,-0.69,2.12,✅ WIN
2025-09-19,123.43,796.84,-0.31,-1.87,-6.74,❌ LOS
2025-11-12,129.9,830.46,-6.31,-2.74,9.13,✅ WIN
2025-12-08,101.14,862.15,2.64,3.73,8.58,✅ WIN
2025-12-09,110.37,871.99,0.29,2.87,6.65,✅ WIN
2025-12-10,116.95,884.58,-1.9,2.42,5.59,✅ WIN
2025-12-11,173.86,906.26,-3.81,-0.44,4.23,✅ WIN
2025-12-12,139.19,883.31,0.62,0.48,5.65,✅ WIN
2025-12-19,171.38,888.8,-0.15,6.94,6.66,✅ WIN
2026-01-05,101.1,943.47,0.12,-0.53,-1.0,❌ LOS
2026-01-15,112.3,970.75,-5.84,-4.15,-7.25,❌ LOS
