Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-08-23,15.55,271.67,0.28,-2.99,1.65,✅ WIN
2024-08-26,13.16,270.99,-1.63,-2.37,2.16,✅ WIN
2024-09-26,16.11,277.16,-0.81,0.56,1.23,✅ WIN
2024-09-27,13.29,276.89,0.25,1.44,1.24,✅ WIN
2024-09-30,14.25,277.98,-1.06,1.83,1.25,✅ WIN
2024-10-01,14.34,275.44,0.7,2.06,2.32,✅ WIN
2024-11-12,13.55,290.95,-1.19,0.9,1.83,✅ WIN
2024-11-25,13.37,292.51,0.83,0.48,0.04,✅ WIN
2025-05-12,25.26,283.91,1.93,1.26,3.36,✅ WIN
2025-05-13,19.0,285.84,0.91,-0.01,2.39,✅ WIN
2025-05-14,15.01,286.03,-0.91,0.25,2.65,✅ WIN
2025-05-16,28.5,289.16,-2.58,-0.42,1.33,✅ WIN
2025-05-19,15.71,289.39,-0.65,0.19,0.41,✅ WIN
2025-05-20,13.56,288.44,-0.91,0.51,0.77,✅ WIN
2025-07-02,14.99,302.85,0.92,1.23,1.76,✅ WIN
2025-07-07,17.04,302.94,0.69,1.26,1.61,✅ WIN
2025-09-22,13.28,326.99,-0.56,0.69,0.61,✅ WIN
2025-12-10,19.89,336.72,-2.37,0.62,1.37,✅ WIN
2025-12-11,19.47,337.85,-1.95,0.22,1.22,✅ WIN
2026-01-08,15.55,339.08,0.56,0.12,0.24,✅ WIN
2026-01-09,15.27,341.33,-0.16,-0.11,0.07,✅ WIN
