Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-08-21,48.77,157.81,-3.31,-6.81,-1.54,❌ LOS
2024-11-20,40.41,165.48,1.89,2.51,-3.4,❌ LOS
2024-11-25,56.83,171.68,-0.4,-1.62,-4.55,❌ LOS
2025-10-31,38.58,182.96,-1.14,-2.13,7.97,✅ WIN
2025-11-03,37.25,186.18,-1.43,-5.73,8.17,✅ WIN
2026-02-20,38.05,243.54,26.19,11.86,13.96,✅ WIN
2026-02-23,48.13,245.0,27.87,15.11,17.94,✅ WIN
2026-02-24,296.13,301.48,0.35,-5.29,-0.96,❌ LOS
2026-02-25,173.4,302.18,-0.42,-5.93,-3.0,❌ LOS
2026-02-26,130.3,306.03,-7.03,-7.6,-8.16,❌ LOS
2026-02-27,124.45,307.33,-11.36,-8.96,-9.2,❌ LOS
2026-03-02,77.54,313.27,-9.98,-8.72,-14.0,❌ LOS
2026-03-03,54.21,302.54,-5.62,-5.01,-6.67,❌ LOS
2026-03-04,56.11,300.92,-5.54,-5.58,-3.68,❌ LOS
2026-03-05,51.95,284.51,-0.61,2.0,2.37,✅ WIN
