Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-08,27.03,77.31,9.55,18.37,19.6,✅ WIN
2024-11-11,37.97,85.89,-1.46,9.16,4.39,✅ WIN
2024-11-12,43.39,89.01,-3.28,4.31,1.01,✅ WIN
2024-11-13,32.83,89.67,-2.02,0.11,0.16,✅ WIN
2024-11-14,17.67,86.38,4.17,4.45,1.69,✅ WIN
2024-11-15,20.49,84.69,8.05,5.7,3.87,✅ WIN
2024-11-18,11.96,84.64,10.78,4.54,3.33,✅ WIN
2024-11-19,13.32,86.09,7.85,7.52,-2.79,❌ LOS
2024-11-20,11.46,87.86,2.17,8.66,0.66,✅ WIN
2024-11-21,15.15,89.98,0.27,8.26,-0.51,❌ LOS
2024-11-22,14.16,91.51,-2.17,1.04,-2.25,❌ LOS
2024-11-25,22.94,93.76,-5.63,-4.37,-7.17,❌ LOS
2024-11-26,11.55,92.85,-0.31,-3.17,-4.18,❌ LOS
2024-11-27,8.42,89.77,6.35,0.04,-3.15,❌ LOS
2024-12-05,9.96,95.47,-5.93,-7.36,-8.35,❌ LOS
2024-12-06,7.37,97.41,-9.82,-8.1,-14.01,❌ LOS
2025-01-28,8.55,97.07,-0.95,-36.65,-44.36,❌ LOS
2025-01-31,12.8,96.77,-35.8,-38.18,-46.71,❌ LOS
2025-02-03,7.59,95.81,-32.19,-37.34,-47.59,❌ LOS
2025-02-04,9.12,96.15,-36.05,-39.73,-48.58,❌ LOS
2025-02-06,16.16,96.35,-36.81,-45.27,-50.97,❌ LOS
