Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-27,2.14,93.21,-7.37,-6.46,-1.16,❌ LOS
2025-02-25,2.38,92.13,-0.44,-1.64,-4.9,❌ LOS
2025-02-28,3.0,93.35,0.22,-3.03,-6.51,❌ LOS
2025-07-22,2.18,76.06,-1.5,-3.16,-3.0,❌ LOS
2025-07-23,3.32,78.18,-5.92,-10.96,-6.61,❌ LOS
2025-08-26,2.0,76.19,0.9,3.92,6.26,✅ WIN
2025-09-05,2.19,79.84,0.26,1.76,0.51,✅ WIN
2025-09-08,3.23,80.65,0.01,0.39,-5.03,❌ LOS
2025-09-10,2.17,79.18,1.36,2.25,-9.03,❌ LOS
2025-09-11,2.53,79.87,3.2,-0.68,-10.77,❌ LOS
2025-09-18,2.43,82.43,-3.76,-2.77,-12.61,❌ LOS
2025-09-19,3.68,81.24,-2.71,-1.23,-11.61,❌ LOS
2026-01-16,2.14,56.25,-1.26,-6.46,-6.01,❌ LOS
2026-01-20,2.21,55.89,1.08,-6.43,-5.84,❌ LOS
2026-01-21,3.36,56.8,-6.57,-5.37,-8.64,❌ LOS
2026-01-22,2.23,56.45,-6.95,-5.08,-7.64,❌ LOS
2026-01-26,2.54,55.54,-5.27,-1.68,-6.02,❌ LOS
2026-06-02,3.03,52.06,0.4,-1.86,1.83,✅ WIN
2026-06-09,3.24,52.26,-2.25,-3.23,-7.18,❌ LOS
