Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-17,15.31,152.82,-2.63,-7.51,-2.22,❌ LOS
2025-03-21,25.6,157.66,0.81,-13.03,-18.83,❌ LOS
2025-03-26,14.63,160.74,-0.89,-13.06,-17.21,❌ LOS
2025-03-31,13.58,160.09,-16.22,-19.11,-16.73,❌ LOS
2025-06-20,15.96,144.85,-3.85,-1.44,0.09,✅ WIN
2026-01-05,48.25,162.26,-0.92,0.88,8.66,✅ WIN
2026-01-09,15.7,160.54,2.56,3.32,12.64,✅ WIN
2026-01-13,14.78,162.28,1.75,3.7,13.39,✅ WIN
2026-01-14,23.14,165.62,-0.35,2.36,9.06,✅ WIN
2026-01-21,13.64,165.11,1.92,8.7,11.91,✅ WIN
2026-01-29,14.82,169.53,4.7,6.55,10.16,✅ WIN
2026-01-30,25.19,175.19,2.24,3.87,8.23,✅ WIN
2026-02-03,19.94,176.32,2.37,4.28,5.51,✅ WIN
2026-02-04,17.41,179.47,2.53,2.96,5.81,✅ WIN
2026-02-09,16.79,180.83,-0.16,2.49,3.02,✅ WIN
2026-02-11,16.38,184.02,0.41,0.08,7.04,✅ WIN
2026-02-18,13.54,183.87,0.19,1.17,8.02,✅ WIN
