Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-20,132.53,170.63,-2.09,4.51,2.6,✅ WIN
2024-11-21,46.86,168.14,-0.27,9.47,6.49,✅ WIN
2024-11-22,31.92,167.64,3.14,10.57,8.45,✅ WIN
2024-11-25,58.51,173.36,2.33,5.0,5.56,✅ WIN
2024-12-03,41.08,177.4,2.62,8.91,3.06,✅ WIN
2024-12-04,46.67,182.27,1.91,-0.49,3.05,✅ WIN
2024-12-06,35.12,184.06,3.61,-2.72,3.47,✅ WIN
2024-12-09,47.9,185.36,2.04,-1.91,2.33,✅ WIN
2024-12-10,31.65,182.04,6.14,0.52,5.47,✅ WIN
2024-12-17,30.96,193.21,-5.29,-5.38,2.62,✅ WIN
2025-08-04,42.31,197.74,-0.26,0.56,-4.27,❌ LOS
2025-08-05,33.23,200.95,1.57,-0.53,-5.72,❌ LOS
2025-08-13,45.13,207.28,-5.2,-8.58,-3.18,❌ LOS
2026-01-21,35.38,213.97,-4.56,0.13,-2.19,❌ LOS
2026-01-22,32.38,208.47,-2.07,1.19,2.31,✅ WIN
2026-06-09,40.33,212.46,6.57,10.55,3.1,✅ WIN
2026-06-12,35.62,222.8,1.13,7.44,-1.43,❌ LOS
2026-06-18,42.16,226.16,5.41,-1.36,-1.25,❌ LOS
2026-06-24,30.58,234.88,-3.19,-6.74,-6.93,❌ LOS
2026-06-25,35.23,239.26,-5.22,-7.63,-5.23,❌ LOS
2026-06-26,43.44,238.39,-6.42,-9.42,-1.68,❌ LOS
