Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-28,11.87,88.64,-2.78,-5.44,-16.35,❌ LOS
2025-08-22,34.92,82.47,-1.27,3.16,1.29,✅ WIN
2025-08-25,11.55,81.35,0.72,5.25,1.51,✅ WIN
2026-01-26,31.59,95.46,-2.72,-0.07,-8.33,❌ LOS
2026-01-27,14.5,94.44,-6.05,0.58,-9.54,❌ LOS
2026-01-28,12.72,96.22,-5.6,-4.23,-21.49,❌ LOS
2026-02-09,12.33,95.39,-7.07,-8.26,-19.93,❌ LOS
2026-04-15,12.42,89.03,3.25,7.56,15.05,✅ WIN
2026-04-29,17.96,95.76,9.78,6.97,4.91,✅ WIN
2026-04-30,31.29,97.15,11.54,1.11,4.57,✅ WIN
2026-05-01,25.62,103.44,5.58,-3.17,7.91,✅ WIN
2026-05-04,27.24,106.63,0.46,-7.28,4.92,✅ WIN
2026-05-05,17.71,109.1,-5.63,-10.73,-2.66,❌ LOS
2026-05-06,21.19,105.13,-2.57,-5.43,0.08,✅ WIN
2026-05-07,19.39,108.36,-9.35,-10.71,-6.22,❌ LOS
2026-05-08,14.73,109.21,-8.29,-3.27,-7.38,❌ LOS
2026-05-11,12.76,107.12,-7.7,-6.56,-9.61,❌ LOS
