Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-17,20.94,145.57,2.44,0.86,-8.25,❌ LOS
2025-01-21,28.17,150.72,-1.46,-3.62,-10.11,❌ LOS
2025-01-22,19.11,150.75,-3.61,-3.02,-10.36,❌ LOS
2025-01-24,21.07,149.6,0.05,-4.11,-10.67,❌ LOS
2025-01-27,20.14,149.13,-1.54,-4.82,-11.12,❌ LOS
2025-10-01,21.24,137.75,1.61,0.77,3.33,✅ WIN
2025-10-03,16.46,140.79,-3.54,0.2,3.33,✅ WIN
2025-10-16,17.12,140.26,4.51,1.6,4.1,✅ WIN
2025-11-24,16.7,152.68,-3.12,-8.44,-9.92,❌ LOS
2025-11-25,19.26,156.26,-5.05,-8.73,-12.01,❌ LOS
2026-05-28,27.1,135.12,2.21,-4.31,0.47,✅ WIN
2026-05-29,23.5,135.27,-0.07,-4.2,-1.99,❌ LOS
2026-06-03,17.11,137.14,-4.21,-9.51,-4.7,❌ LOS
2026-08-19,27.83,155.41,-0.21,-2.59,0.6,✅ WIN
2026-08-20,28.38,156.3,0.89,-4.04,0.11,✅ WIN
2026-08-21,29.43,159.0,-3.25,-5.12,1.85,✅ WIN
2026-08-24,26.6,153.43,0.08,-4.29,9.01,✅ WIN
2026-08-26,20.7,155.08,-2.38,-7.71,11.45,✅ WIN
