Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-12-18,14.97,8.96,10.49,2.01,-29.8,❌ LOS
2025-05-08,21.9,10.42,5.85,82.73,78.69,✅ WIN
2025-05-09,17.07,11.09,10.46,69.52,61.86,✅ WIN
2025-05-20,35.64,16.56,5.98,7.61,-5.13,❌ LOS
2025-05-21,18.38,15.36,5.92,7.23,1.89,✅ WIN
2025-05-22,26.79,19.04,-14.23,-2.21,-21.53,❌ LOS
2025-05-23,15.65,18.8,-8.99,-4.52,-20.37,❌ LOS
2025-09-17,24.9,22.54,22.98,13.71,98.67,✅ WIN
2025-09-18,16.25,24.02,9.66,21.61,68.44,✅ WIN
2025-09-19,26.42,26.88,-0.45,21.65,42.6,✅ WIN
2025-09-22,14.36,25.67,-1.4,36.42,34.01,✅ WIN
2025-09-23,16.99,27.52,-10.21,29.8,16.97,✅ WIN
2025-09-24,15.97,27.72,-7.54,23.56,-1.55,❌ LOS
2025-10-02,13.91,29.21,20.06,38.51,23.62,✅ WIN
2025-10-03,20.68,32.7,0.98,17.22,13.33,✅ WIN
2025-10-06,18.01,35.02,15.99,-1.77,-5.51,❌ LOS
2025-10-07,16.77,35.72,20.55,-9.88,-16.74,❌ LOS
2025-10-13,15.44,40.62,-15.31,-13.74,-27.7,❌ LOS
2025-10-14,14.28,43.06,-25.24,-25.69,-32.68,❌ LOS
2025-10-15,18.93,44.78,-39.06,-23.49,-41.05,❌ LOS
2025-12-22,13.55,32.19,-18.45,-6.18,-14.79,❌ LOS
