Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-05-16,12.14,123.91,2.07,1.63,2.43,✅ WIN
2025-08-27,33.63,144.27,0.38,-0.09,0.67,✅ WIN
2025-08-28,12.3,144.86,-0.93,-1.17,0.18,✅ WIN
2025-12-04,16.13,159.47,4.02,4.1,7.82,✅ WIN
2025-12-05,13.3,161.37,2.08,3.85,4.89,✅ WIN
2025-12-08,28.3,162.28,2.26,3.94,3.53,✅ WIN
2025-12-09,12.22,162.09,1.94,4.72,3.89,✅ WIN
2025-12-11,19.06,165.88,0.07,2.69,1.57,✅ WIN
2025-12-12,18.64,164.73,1.74,3.55,1.86,✅ WIN
2025-12-15,13.82,165.95,1.64,2.69,0.9,✅ WIN
2025-12-19,13.86,167.59,1.78,1.0,-0.44,❌ LOS
2026-04-09,16.29,169.63,2.96,3.11,6.91,✅ WIN
2026-04-13,17.43,172.49,3.65,2.42,4.85,✅ WIN
2026-04-16,23.5,174.65,0.15,3.04,5.25,✅ WIN
2026-04-17,29.58,177.23,-1.07,1.31,3.48,✅ WIN
2026-04-20,15.15,178.79,-1.18,-0.48,3.36,✅ WIN
2026-04-21,12.55,176.24,0.86,1.27,4.13,✅ WIN
2026-04-22,38.51,175.19,0.02,3.68,6.87,✅ WIN
2026-04-23,23.83,174.91,2.89,3.68,8.16,✅ WIN
2026-04-24,17.2,175.33,2.4,3.62,8.2,✅ WIN
2026-04-27,13.91,176.67,0.71,2.37,7.53,✅ WIN
