Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-08-30,16.74,131.62,0.32,0.11,-0.07,❌ LOS
2024-09-03,11.3,132.14,-0.09,-0.43,0.38,✅ WIN
2024-09-04,11.03,132.74,-3.06,-0.79,-0.5,❌ LOS
2024-09-09,11.28,132.04,-0.21,-0.31,-2.78,❌ LOS
2024-10-17,10.45,136.53,-2.17,-0.33,5.84,✅ WIN
2024-10-25,13.12,136.48,-0.42,5.27,10.78,✅ WIN
2024-10-28,16.59,139.61,-4.36,4.62,10.33,✅ WIN
2024-11-06,11.17,144.62,0.73,1.3,5.0,✅ WIN
2024-11-21,11.46,149.62,3.22,0.76,-6.11,❌ LOS
2024-11-22,12.61,151.18,0.71,-1.8,-8.15,❌ LOS
2024-11-25,29.42,154.04,-1.84,-6.02,-8.36,❌ LOS
2024-11-27,10.58,154.75,-1.87,-5.0,-9.55,❌ LOS
2025-04-29,12.56,136.71,3.63,6.23,5.7,✅ WIN
2025-05-09,12.34,144.48,2.07,-1.33,0.79,✅ WIN
2025-05-12,12.89,146.64,0.63,-0.35,-1.97,❌ LOS
2025-05-13,13.06,145.23,1.08,-0.5,-1.06,❌ LOS
2025-05-16,12.35,147.48,-3.33,0.49,-2.76,❌ LOS
2025-10-03,11.48,161.49,-2.65,-6.29,-5.33,❌ LOS
2025-10-06,12.87,163.39,-4.44,-6.24,-6.99,❌ LOS
2025-11-21,11.72,164.19,0.01,-2.84,1.09,✅ WIN
2025-11-24,12.31,164.87,-1.76,-3.13,-0.04,❌ LOS
