Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-08-23,6.92,120.12,1.26,-1.05,2.11,✅ WIN
2024-08-26,7.16,120.28,-0.1,-1.36,2.1,✅ WIN
2024-08-30,7.91,121.64,-2.28,-0.32,1.33,✅ WIN
2024-11-21,6.53,127.4,1.69,0.23,-3.32,❌ LOS
2024-11-22,10.56,128.47,0.3,-1.28,-3.64,❌ LOS
2025-01-21,6.32,128.8,-0.83,-0.59,1.59,✅ WIN
2025-02-03,7.16,127.8,0.86,1.96,-1.46,❌ LOS
2025-07-07,7.01,132.27,0.23,-0.09,-0.19,❌ LOS
2025-07-08,6.63,132.25,-0.92,0.56,-0.33,❌ LOS
2025-08-26,6.47,136.12,-0.28,1.54,1.96,✅ WIN
2025-09-02,5.82,136.18,0.66,1.56,2.22,✅ WIN
2025-12-10,7.88,144.97,-1.86,-0.52,0.99,✅ WIN
2025-12-11,9.85,145.96,-2.69,-1.18,0.56,✅ WIN
2025-12-12,7.36,144.2,-1.18,-0.24,1.75,✅ WIN
2026-02-04,5.86,151.9,2.43,1.58,-0.47,❌ LOS
2026-02-06,6.18,154.56,-0.06,-0.75,-2.73,❌ LOS
2026-02-09,8.2,154.83,-0.39,-0.69,-3.23,❌ LOS
2026-02-11,6.49,155.59,-0.83,-1.0,-4.96,❌ LOS
2026-02-12,8.21,153.69,0.63,0.3,-3.98,❌ LOS
2026-02-13,6.43,154.46,-0.69,-0.2,-3.86,❌ LOS
2026-02-17,6.54,154.22,-0.3,-1.19,-3.58,❌ LOS
