Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-25,3.85,40.54,1.26,-1.49,-2.51,❌ LOS
2025-01-10,4.02,41.04,2.37,2.81,3.06,✅ WIN
2025-01-13,3.43,40.97,4.4,2.44,4.26,✅ WIN
2025-01-17,5.4,42.01,0.43,-3.57,-2.52,❌ LOS
2025-01-21,7.01,42.77,-1.88,-3.51,-5.22,❌ LOS
2025-04-03,4.52,43.44,-7.76,0.07,3.35,✅ WIN
2025-04-30,3.44,44.73,0.0,-3.9,-0.29,❌ LOS
2025-08-13,5.33,46.38,2.18,1.29,3.84,✅ WIN
2025-08-20,3.52,47.4,-0.87,0.27,2.27,✅ WIN
2026-01-28,4.98,47.92,3.29,6.16,9.04,✅ WIN
2026-02-04,3.48,49.5,2.77,4.23,8.85,✅ WIN
2026-02-09,4.06,49.96,2.96,4.88,7.48,✅ WIN
2026-02-10,3.44,50.41,0.94,3.96,6.4,✅ WIN
2026-02-11,3.32,50.87,1.42,2.72,5.43,✅ WIN
2026-02-12,4.59,51.15,0.71,3.88,5.72,✅ WIN
2026-02-13,18.85,53.17,-1.54,1.49,2.58,✅ WIN
2026-02-17,4.44,51.44,1.87,5.62,5.07,✅ WIN
2026-02-27,4.18,53.14,1.73,1.77,2.71,✅ WIN
2026-03-02,3.71,53.96,-0.04,1.07,0.69,✅ WIN
2026-03-03,3.83,54.33,-1.16,-0.52,-0.35,❌ LOS
