Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-11-06,16.51,10.97,4.28,-3.92,-4.1,❌ LOS
2025-11-07,6.43,11.56,-2.85,-5.62,-3.81,❌ LOS
2026-02-12,68.66,16.04,12.72,19.2,53.24,✅ WIN
2026-02-13,35.19,18.26,-6.9,15.94,24.81,✅ WIN
2026-02-17,10.3,17.66,0.06,19.68,36.92,✅ WIN
2026-02-18,10.22,18.83,-3.61,6.43,42.75,✅ WIN
2026-02-19,13.44,18.07,-0.61,13.12,46.38,✅ WIN
2026-02-20,10.06,18.08,5.75,11.39,39.38,✅ WIN
2026-02-23,6.43,17.0,24.53,28.41,69.12,✅ WIN
2026-03-02,11.27,21.17,3.12,7.65,20.55,✅ WIN
2026-03-03,10.74,21.14,7.59,14.41,37.5,✅ WIN
2026-03-18,9.86,26.88,10.83,20.39,-7.44,❌ LOS
2026-03-23,8.5,28.75,-11.23,9.91,-7.62,❌ LOS
2026-03-24,6.35,28.2,3.05,16.13,-10.67,❌ LOS
2026-03-25,9.74,29.79,8.63,-1.11,-16.21,❌ LOS
2026-03-26,7.53,28.59,17.17,-19.31,-16.89,❌ LOS
2026-04-01,9.2,32.36,-8.96,-23.11,-21.96,❌ LOS
2026-04-02,8.34,33.5,-31.13,-26.69,-16.21,❌ LOS
2026-04-06,6.57,31.54,-22.73,-19.44,-12.84,❌ LOS
2026-05-05,8.71,32.36,-41.19,-49.44,-35.63,❌ LOS
2026-05-06,7.96,31.57,-42.0,-45.77,-36.93,❌ LOS
