Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-08-30,9.91,27.85,10.23,-5.96,-8.58,❌ LOS
2024-09-03,8.11,28.74,4.35,-6.99,-13.71,❌ LOS
2025-01-13,19.28,33.73,6.97,7.65,-7.74,❌ LOS
2025-01-14,17.92,35.6,0.66,2.4,-10.27,❌ LOS
2025-04-30,16.38,38.36,-6.62,-12.25,-13.01,❌ LOS
2025-06-16,9.43,41.14,8.05,3.99,14.49,✅ WIN
2025-06-17,10.84,40.07,10.76,6.89,16.65,✅ WIN
2025-06-20,15.02,41.73,7.5,4.24,9.99,✅ WIN
2025-06-24,9.08,44.45,-3.76,3.44,3.91,✅ WIN
2025-06-27,15.8,44.86,-3.03,6.31,3.05,✅ WIN
2025-07-09,7.93,45.98,2.44,0.46,-2.54,❌ LOS
2025-10-27,36.15,63.56,-2.49,-1.18,11.69,✅ WIN
2025-10-28,13.96,64.5,-4.85,3.22,9.5,✅ WIN
2025-10-29,33.41,66.62,-5.94,-0.6,7.66,✅ WIN
2025-10-30,12.62,63.37,-1.01,2.67,13.63,✅ WIN
2025-11-11,11.99,66.58,-1.49,6.08,9.19,✅ WIN
2025-11-12,8.88,66.22,-1.03,8.31,11.85,✅ WIN
2025-11-21,8.23,68.11,5.39,9.0,13.18,✅ WIN
2025-11-24,15.49,70.99,0.66,0.96,7.62,✅ WIN
2025-12-01,9.62,71.78,3.43,3.8,5.15,✅ WIN
2025-12-19,9.64,76.3,-0.9,-3.03,2.42,✅ WIN
