Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-12-11,43.84,194.5,-3.58,0.1,-2.25,❌ LOS
2024-12-16,40.79,195.76,-1.03,-3.74,-1.91,❌ LOS
2025-09-03,87.64,230.14,3.78,8.28,6.27,✅ WIN
2025-09-04,43.19,231.78,3.57,8.59,5.86,✅ WIN
2025-09-05,39.79,234.47,2.56,8.49,4.5,✅ WIN
2025-09-09,39.68,239.3,4.81,5.02,2.56,✅ WIN
2025-09-15,66.11,251.27,0.37,-3.0,-2.96,❌ LOS
2025-09-19,56.09,254.37,-3.21,-3.68,-0.56,❌ LOS
2025-10-29,48.98,274.2,3.55,4.42,16.53,✅ WIN
2025-10-30,98.99,281.1,1.16,-1.03,13.75,✅ WIN
2025-10-31,42.13,280.81,-0.84,-1.7,11.98,✅ WIN
2025-11-24,79.23,318.15,-0.87,-0.41,-1.26,❌ LOS
2025-11-25,71.92,323.0,-1.18,-0.93,-2.83,❌ LOS
