Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-24,164.49,136.23,7.6,6.91,-13.37,❌ LOS
2025-01-27,61.47,138.99,5.45,3.94,-17.07,❌ LOS
2025-01-28,70.09,146.97,-0.71,-2.54,-18.88,❌ LOS
2025-01-29,46.01,146.1,0.69,-1.03,-19.75,❌ LOS
2025-10-31,79.99,134.88,-5.34,-7.06,-5.43,❌ LOS
2026-04-30,63.51,148.06,33.1,33.76,28.76,✅ WIN
2026-05-01,153.6,183.34,10.01,8.15,24.11,✅ WIN
2026-05-04,113.81,189.67,4.7,4.22,20.89,✅ WIN
2026-05-05,68.85,195.58,-1.43,0.19,16.2,✅ WIN
2026-05-06,49.63,191.4,0.63,-1.08,23.64,✅ WIN
2026-05-07,48.51,197.07,0.49,-6.99,14.67,✅ WIN
2026-05-08,54.38,201.7,-1.69,-6.85,5.37,✅ WIN
2026-05-14,49.01,198.04,-7.44,-3.74,3.05,✅ WIN
2026-05-15,64.36,198.29,-5.25,14.75,1.87,✅ WIN
2026-05-18,46.03,197.68,-4.06,16.0,-2.53,❌ LOS
2026-05-19,47.68,195.95,-7.34,15.98,-4.0,❌ LOS
2026-06-01,66.91,227.54,-6.59,-11.22,-9.32,❌ LOS
2026-06-04,49.96,236.64,-12.69,-21.33,-11.65,❌ LOS
