Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-12-11,2.38,20.59,4.56,3.95,8.13,✅ WIN
2024-12-17,3.28,21.86,-3.14,-4.65,4.78,✅ WIN
2024-12-18,3.6,21.53,-0.58,-4.9,11.46,✅ WIN
2025-01-21,2.74,23.99,7.22,1.45,6.94,✅ WIN
2025-01-22,4.09,24.3,1.75,-1.0,5.41,✅ WIN
2025-01-23,4.04,24.8,5.07,-3.78,-0.47,❌ LOS
2025-01-24,5.93,25.47,-1.37,-9.15,-4.1,❌ LOS
2025-01-27,6.42,25.14,-5.27,-8.93,-2.81,❌ LOS
2025-01-28,8.21,25.73,-5.38,-8.42,-4.7,❌ LOS
2025-01-29,11.4,24.73,-2.7,-5.52,-3.79,❌ LOS
2025-01-30,5.88,26.05,-8.43,-5.16,-7.43,❌ LOS
2025-12-08,2.42,17.75,7.41,3.95,7.02,✅ WIN
2025-12-10,2.63,18.97,-3.29,-4.33,3.6,✅ WIN
2025-12-11,3.01,19.58,-7.23,-6.52,-0.4,❌ LOS
2026-04-15,2.29,19.54,9.73,-7.08,-12.78,❌ LOS
2026-04-16,2.53,20.01,-0.5,-5.91,-14.12,❌ LOS
2026-04-17,5.27,20.89,-5.76,-9.48,-20.57,❌ LOS
2026-04-20,3.77,21.39,-9.95,-14.47,-21.44,❌ LOS
2026-04-21,2.92,21.38,-12.94,-14.75,-22.1,❌ LOS
2026-04-22,3.23,21.44,-15.31,-9.93,-24.78,❌ LOS
2026-04-23,2.87,19.91,-5.44,-4.8,-19.18,❌ LOS
