Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-22,31.52,476.57,0.16,-2.66,-4.66,❌ LOS
2024-11-25,39.86,477.43,-1.52,-3.13,-3.93,❌ LOS
2024-11-27,28.01,483.08,-2.59,-5.06,-5.5,❌ LOS
2025-01-31,29.39,468.67,0.87,2.33,8.84,✅ WIN
2025-02-24,87.45,498.42,2.34,-0.26,5.5,✅ WIN
2025-02-25,55.07,499.82,-0.79,-0.71,5.81,✅ WIN
2025-02-27,28.24,502.41,-0.91,0.37,6.39,✅ WIN
2025-02-28,67.69,513.83,-3.54,0.15,2.43,✅ WIN
2025-03-03,47.18,510.08,-2.54,2.53,4.41,✅ WIN
2025-03-04,29.3,495.86,0.08,5.5,7.49,✅ WIN
2025-03-05,25.98,498.5,-0.51,5.37,7.87,✅ WIN
2025-03-18,27.1,523.14,1.1,1.88,0.96,✅ WIN
2025-03-24,27.47,525.85,1.28,-6.75,-0.96,❌ LOS
2025-03-26,33.9,533.21,0.85,-2.21,-0.29,❌ LOS
2025-03-27,38.43,534.52,-0.82,-3.5,-0.67,❌ LOS
2025-03-28,28.87,526.31,-6.23,-0.42,0.88,✅ WIN
2025-03-31,48.93,532.58,-7.92,-0.57,0.37,✅ WIN
2025-04-01,29.51,532.99,-7.57,-0.9,0.05,✅ WIN
2025-04-02,26.99,537.72,-3.03,-3.96,-1.39,❌ LOS
2025-04-28,26.15,530.94,-3.54,-3.13,-4.1,❌ LOS
2025-11-24,31.35,507.81,-0.23,-3.23,-1.44,❌ LOS
