Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-07-29,1.16,15.6,-4.57,-2.29,-0.21,❌ LOS
2025-04-29,1.17,14.2,-3.3,2.22,-1.66,❌ LOS
2025-05-12,1.54,14.46,0.37,-3.88,0.19,✅ WIN
2025-05-13,1.19,14.51,-0.34,-3.8,0.2,✅ WIN
2025-10-14,1.19,14.41,1.62,5.51,10.17,✅ WIN
2025-10-24,1.29,15.32,-1.16,2.56,2.7,✅ WIN
2025-11-11,1.09,15.88,-0.75,1.7,0.15,✅ WIN
2025-11-26,1.52,16.5,0.11,-2.7,2.08,✅ WIN
2026-01-02,1.89,17.38,0.06,7.06,-4.48,❌ LOS
2026-01-05,2.21,17.45,2.64,3.46,-3.34,❌ LOS
2026-01-06,1.49,17.5,2.52,2.57,-2.16,❌ LOS
2026-01-07,1.47,17.42,4.08,3.02,-1.34,❌ LOS
2026-01-08,1.3,17.36,5.49,2.91,-0.84,❌ LOS
2026-01-09,1.47,17.39,7.0,2.35,-2.13,❌ LOS
2026-01-12,1.6,17.92,0.8,0.85,-4.41,❌ LOS
2026-01-13,1.22,17.94,0.04,0.15,-4.24,❌ LOS
2026-01-14,1.93,18.13,-1.02,-1.4,-2.63,❌ LOS
2026-01-15,1.76,18.31,-2.44,-7.55,-2.76,❌ LOS
2026-01-16,3.58,18.6,-4.34,-10.77,-5.77,❌ LOS
2026-01-20,1.08,18.06,0.05,-6.57,-3.48,❌ LOS
2026-02-23,1.15,17.78,-0.94,-4.22,-10.84,❌ LOS
