Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-21,8.01,57.76,-8.96,-8.1,-3.89,❌ LOS
2025-06-27,7.43,60.74,-6.69,-5.79,-8.23,❌ LOS
2025-09-24,7.64,61.45,1.32,1.02,-1.11,❌ LOS
2025-09-25,8.66,61.89,1.18,-0.33,-6.92,❌ LOS
2025-09-26,9.36,62.57,0.73,-2.19,-10.2,❌ LOS
2025-10-02,6.95,62.62,-1.5,-2.39,-10.05,❌ LOS
2026-01-27,7.37,64.54,4.61,5.13,12.97,✅ WIN
2026-01-30,7.1,66.29,-0.51,7.46,13.38,✅ WIN
2026-02-03,9.65,67.51,0.5,5.31,10.61,✅ WIN
2026-02-04,8.27,65.5,7.01,8.59,12.5,✅ WIN
2026-02-05,7.74,66.45,5.5,8.25,10.12,✅ WIN
2026-02-06,8.25,65.96,8.01,9.06,9.35,✅ WIN
2026-02-09,7.1,66.87,6.06,8.33,8.83,✅ WIN
2026-02-10,9.0,67.85,4.79,7.45,8.08,✅ WIN
2026-02-11,9.49,70.09,1.48,5.13,3.37,✅ WIN
2026-02-27,9.12,73.64,-0.64,-1.14,-0.82,❌ LOS
2026-05-05,7.67,75.56,-1.83,4.31,-5.86,❌ LOS
2026-05-15,8.73,77.15,0.97,-9.88,-7.34,❌ LOS
2026-05-19,7.58,78.82,-6.34,-9.75,-9.6,❌ LOS
2026-06-22,7.54,74.95,0.15,0.17,-2.12,❌ LOS
2026-06-26,10.86,77.92,-6.55,-4.44,-9.15,❌ LOS
