Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2026-01-21,0.81,4.63,5.18,15.33,37.37,✅ WIN
2026-01-23,0.67,4.83,2.9,11.59,32.3,✅ WIN
2026-01-26,0.67,4.91,-1.83,16.29,33.2,✅ WIN
2026-01-27,0.68,4.96,0.4,9.68,29.23,✅ WIN
2026-01-28,0.76,4.87,9.65,23.2,31.01,✅ WIN
2026-01-29,0.72,4.92,0.41,22.56,31.71,✅ WIN
2026-01-30,0.81,4.97,8.45,31.59,25.75,✅ WIN
2026-02-03,0.66,4.98,9.24,24.9,27.91,✅ WIN
2026-02-04,1.26,5.34,12.36,19.1,14.79,✅ WIN
2026-02-06,1.26,5.39,21.34,18.55,14.47,✅ WIN
2026-02-09,5.73,5.71,7.53,14.54,7.88,✅ WIN
2026-02-10,1.8,5.44,14.34,17.83,15.99,✅ WIN
2026-02-11,3.14,6.0,6.0,6.33,4.67,✅ WIN
2026-02-12,2.2,6.03,8.13,7.46,5.47,✅ WIN
2026-02-13,2.63,6.54,-2.29,-4.43,-5.2,❌ LOS
2026-02-17,1.4,6.14,6.51,-0.49,7.17,✅ WIN
2026-02-18,1.39,6.22,3.05,2.41,0.48,✅ WIN
2026-02-19,1.39,6.36,0.31,-3.62,1.57,✅ WIN
2026-02-20,1.2,6.52,-0.61,-9.05,-4.6,❌ LOS
2026-02-23,1.1,6.39,-2.19,-3.44,1.1,✅ WIN
2026-02-24,0.75,6.54,-6.57,-5.81,1.38,✅ WIN
