Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2026-04-16,11.9,41.57,19.58,32.64,54.87,✅ WIN
2026-04-17,24.01,44.22,14.13,26.07,38.87,✅ WIN
2026-04-20,16.8,44.46,13.72,24.0,37.11,✅ WIN
2026-04-22,17.33,44.86,17.41,29.18,44.74,✅ WIN
2026-04-23,34.35,49.71,10.92,12.45,32.09,✅ WIN
2026-04-24,17.92,50.47,10.46,17.24,32.47,✅ WIN
2026-04-27,13.81,50.56,9.04,18.91,39.81,✅ WIN
2026-04-29,20.04,52.67,10.02,20.35,31.86,✅ WIN
2026-04-30,20.21,55.14,1.38,16.76,25.7,✅ WIN
2026-05-04,12.72,55.13,9.05,10.58,44.22,✅ WIN
2026-05-05,17.05,57.18,1.31,7.08,39.4,✅ WIN
2026-05-06,16.24,57.95,9.39,12.04,35.22,✅ WIN
2026-05-08,13.54,59.17,3.79,13.0,26.77,✅ WIN
