Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-05-12,11.03,66.93,0.61,2.2,5.14,✅ WIN
2025-05-13,9.42,68.79,-1.89,-1.57,2.04,✅ WIN
2025-05-14,10.4,69.42,-3.54,-1.92,0.37,✅ WIN
2025-08-22,8.18,78.43,1.4,4.93,8.87,✅ WIN
2025-08-26,15.83,79.88,-0.31,2.17,6.46,✅ WIN
2025-08-27,10.99,79.95,0.63,4.72,5.97,✅ WIN
2025-08-28,8.75,80.3,0.17,3.1,7.37,✅ WIN
2025-09-11,9.14,83.72,1.97,1.19,-1.21,❌ LOS
2025-09-19,11.96,85.28,1.1,3.17,-2.95,❌ LOS
2026-01-08,12.88,86.45,-4.44,-11.54,-4.71,❌ LOS
2026-01-09,13.97,88.67,-11.35,-13.12,-5.98,❌ LOS
2026-01-12,13.09,86.83,-11.13,-10.16,-1.93,❌ LOS
2026-01-13,10.34,88.25,-9.04,-11.83,-5.09,❌ LOS
2026-01-14,11.03,82.93,-6.51,-4.94,0.08,✅ WIN
2026-02-13,7.45,85.2,-9.78,-14.94,-16.0,❌ LOS
