Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2026-01-21,3.77,12.95,13.84,12.07,16.65,✅ WIN
2026-01-22,3.59,13.2,12.71,8.21,14.67,✅ WIN
2026-01-23,3.32,13.69,7.42,4.13,13.03,✅ WIN
2026-01-27,5.19,14.4,1.73,2.06,11.25,✅ WIN
2026-01-28,5.6,14.74,-1.56,2.93,8.0,✅ WIN
2026-01-29,5.1,14.88,-3.99,-1.74,7.15,✅ WIN
2026-01-30,4.03,14.7,-3.06,-0.98,12.91,✅ WIN
2026-02-02,3.42,14.41,1.6,-0.07,12.84,✅ WIN
2026-02-03,2.9,14.65,0.33,0.07,9.75,✅ WIN
2026-03-02,3.72,16.6,4.85,10.68,20.15,✅ WIN
2026-03-03,2.99,16.26,6.07,15.04,22.35,✅ WIN
2026-03-06,3.87,16.87,5.51,6.82,18.52,✅ WIN
2026-03-09,8.07,17.41,5.56,6.11,14.04,✅ WIN
2026-03-10,2.92,17.24,8.45,9.78,11.06,✅ WIN
2026-03-11,4.55,18.2,4.11,4.37,8.95,✅ WIN
2026-03-12,5.2,18.18,4.27,7.17,13.39,✅ WIN
2026-03-19,3.46,18.96,2.78,3.94,3.39,✅ WIN
2026-03-23,2.89,18.47,7.99,7.47,9.76,✅ WIN
2026-03-30,3.35,19.95,-0.48,0.96,2.62,✅ WIN
