Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-12-10,11.18,49.65,-27.47,-10.96,8.66,✅ WIN
2025-12-11,13.83,48.79,-20.93,-9.39,12.01,✅ WIN
2025-12-12,9.94,41.71,0.02,5.06,34.43,✅ WIN
2026-01-06,15.07,54.01,3.81,17.53,-1.52,❌ LOS
2026-01-07,9.49,52.29,5.91,21.86,1.84,✅ WIN
2026-01-08,12.36,49.65,16.98,24.07,24.37,✅ WIN
2026-01-09,16.64,53.95,12.6,12.51,18.68,✅ WIN
2026-01-13,10.43,56.07,13.22,25.0,21.37,✅ WIN
2026-01-14,10.73,55.38,15.06,27.25,13.94,✅ WIN
2026-01-15,15.91,58.08,6.06,6.39,11.21,✅ WIN
2026-01-16,13.55,60.75,-0.08,7.33,5.93,✅ WIN
2026-01-20,13.61,57.94,12.12,5.63,14.41,✅ WIN
2026-01-21,28.8,63.48,10.41,-16.21,2.76,✅ WIN
2026-01-22,18.65,63.72,10.59,-16.43,5.32,✅ WIN
2026-01-23,11.01,61.6,0.31,0.24,6.92,✅ WIN
2026-01-28,18.03,70.09,-24.11,-2.91,-6.78,❌ LOS
2026-01-29,21.4,70.47,-24.44,-10.46,-10.93,❌ LOS
2026-02-25,12.02,71.86,-21.21,-21.95,-20.62,❌ LOS
2026-02-26,12.74,65.34,-16.13,-23.05,-25.05,❌ LOS
