Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-16,0.07,4.18,-2.63,-5.26,-5.5,❌ LOS
2025-02-18,0.15,4.4,-15.45,-26.59,-19.77,❌ LOS
2025-02-19,0.1,4.32,-17.59,-25.69,-19.21,❌ LOS
2025-05-27,0.08,3.13,1.6,8.95,6.07,✅ WIN
2025-06-06,0.08,3.32,-4.82,3.61,7.83,✅ WIN
2025-06-09,0.07,3.43,-3.79,-0.87,2.33,✅ WIN
2025-06-20,0.2,3.43,-0.29,2.33,19.53,✅ WIN
2025-07-21,1.02,4.1,-17.32,-26.1,-38.29,❌ LOS
2025-07-22,0.77,4.22,-22.75,-26.54,-41.71,❌ LOS
2025-07-23,0.78,4.28,-24.3,-31.78,-43.69,❌ LOS
2025-07-24,0.09,3.85,-21.04,-27.27,-37.92,❌ LOS
2025-10-21,4.38,3.62,-45.44,-63.26,-72.38,❌ LOS
2025-10-22,2.95,3.58,-48.46,-64.53,-72.74,❌ LOS
2025-10-23,0.16,2.84,-41.9,-58.1,-69.01,❌ LOS
2026-04-20,0.22,1.16,-21.64,-19.05,-34.31,❌ LOS
2026-04-21,0.15,1.04,-17.7,-12.06,-27.56,❌ LOS
2026-04-22,0.07,1.1,-25.91,-5.45,-28.45,❌ LOS
