Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-07-10,12.19,36.66,-2.36,-10.95,-20.86,❌ LOS
2025-12-05,9.91,37.36,8.77,9.01,12.72,✅ WIN
2025-12-08,9.52,37.46,9.93,11.3,12.85,✅ WIN
2025-12-10,16.38,39.31,2.89,4.14,12.26,✅ WIN
2025-12-11,23.77,40.21,-0.02,1.77,8.1,✅ WIN
2025-12-12,16.48,40.64,0.22,0.31,5.39,✅ WIN
2025-12-15,15.23,41.18,1.25,-0.65,2.43,✅ WIN
2025-12-16,8.7,41.62,-1.45,-1.56,2.65,✅ WIN
2025-12-19,8.6,40.73,0.1,3.41,4.31,✅ WIN
2026-01-29,18.96,48.08,8.27,4.8,1.57,✅ WIN
2026-02-03,8.03,50.75,5.63,7.05,-7.89,❌ LOS
2026-02-04,11.18,52.14,-2.21,-0.97,-16.52,❌ LOS
2026-02-06,14.43,53.79,-5.81,-6.19,-20.7,❌ LOS
2026-02-09,7.98,52.9,1.69,-5.1,-19.75,❌ LOS
2026-02-10,8.41,53.6,1.35,-7.73,-22.6,❌ LOS
2026-02-11,7.57,50.99,1.26,-0.97,-24.6,❌ LOS
2026-02-12,8.97,50.39,2.48,-3.09,-23.44,❌ LOS
2026-02-17,13.79,53.79,-6.67,-12.0,-23.89,❌ LOS
2026-02-18,15.31,54.33,-8.96,-13.96,-26.34,❌ LOS
