Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-08,42.01,178.92,0.33,2.3,4.85,✅ WIN
2025-02-07,60.31,200.31,0.0,-1.19,-12.55,❌ LOS
2025-02-11,30.84,195.19,4.73,1.19,-17.41,❌ LOS
2025-08-08,30.32,194.15,6.24,10.01,11.45,✅ WIN
2025-08-22,30.2,213.58,0.18,1.3,4.25,✅ WIN
2025-11-07,142.13,257.26,2.48,-4.01,2.56,✅ WIN
2025-11-10,63.3,267.01,-8.91,-6.9,-2.36,❌ LOS
2025-11-11,40.97,264.3,-9.54,-2.54,3.47,✅ WIN
2025-11-12,68.74,272.6,-12.16,-5.7,2.91,✅ WIN
2025-11-13,53.02,266.33,-12.04,-4.2,2.74,✅ WIN
2025-11-14,35.59,263.65,-6.33,-1.99,7.28,✅ WIN
2025-11-17,30.3,243.23,2.21,8.18,16.93,✅ WIN
2025-11-21,46.57,246.95,4.63,6.84,16.89,✅ WIN
2025-11-24,31.2,248.6,5.84,4.87,15.69,✅ WIN
2025-11-25,42.06,257.58,1.66,6.17,11.01,✅ WIN
2025-12-10,35.59,273.48,3.19,4.56,8.12,✅ WIN
2025-12-11,45.35,280.54,1.58,2.28,3.69,✅ WIN
2025-12-15,31.69,282.84,2.06,0.55,2.58,✅ WIN
2025-12-19,42.35,288.62,-0.84,3.44,-6.12,❌ LOS
2026-03-05,34.6,251.54,-9.5,-4.82,-10.43,❌ LOS
