Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-05-15,19.26,62.58,-1.4,-1.9,-0.26,❌ LOS
2025-11-13,16.59,76.27,-2.51,-0.57,0.54,✅ WIN
2026-02-10,16.55,85.51,-9.4,-8.31,-9.49,❌ LOS
2026-02-11,14.92,84.76,-8.16,-8.7,-9.12,❌ LOS
2026-05-11,15.4,98.35,20.42,19.86,21.92,✅ WIN
2026-05-12,14.08,98.92,16.21,20.53,19.65,✅ WIN
2026-05-13,28.97,101.49,12.25,16.46,19.59,✅ WIN
2026-05-14,75.54,115.1,2.31,4.23,4.82,✅ WIN
2026-05-15,46.45,117.77,1.86,2.64,1.66,✅ WIN
2026-05-18,31.7,118.44,-0.46,7.67,0.58,✅ WIN
2026-05-19,30.96,114.95,3.72,9.64,1.69,✅ WIN
2026-05-20,21.31,113.92,3.75,13.69,4.54,✅ WIN
2026-05-21,22.55,117.76,1.88,2.91,2.82,✅ WIN
2026-05-22,23.43,119.96,0.76,3.11,0.61,✅ WIN
2026-05-26,22.96,117.89,8.17,1.72,1.18,✅ WIN
2026-05-27,22.08,119.22,5.71,-0.73,-0.58,❌ LOS
2026-05-28,19.35,118.2,9.58,2.69,-4.1,❌ LOS
2026-05-29,34.92,119.97,1.01,0.56,-2.26,❌ LOS
2026-06-01,18.66,120.88,2.32,-0.96,-3.19,❌ LOS
2026-06-02,25.68,127.52,-5.97,-6.59,-8.59,❌ LOS
2026-06-03,23.45,126.03,-6.09,-7.25,-10.92,❌ LOS
