Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-08,15.13,128.41,0.33,1.66,-4.67,❌ LOS
2024-11-13,11.46,128.63,1.4,-0.94,-5.79,❌ LOS
2024-11-18,17.04,130.73,-3.34,-3.47,-9.81,❌ LOS
2024-11-19,13.78,129.43,-1.95,-4.18,-11.5,❌ LOS
2024-11-21,13.25,129.73,-1.65,-5.68,-12.15,❌ LOS
2024-11-25,14.18,126.36,-0.14,-4.07,-8.45,❌ LOS
2025-01-10,12.8,125.82,4.67,1.13,0.06,✅ WIN
2025-01-13,22.58,128.77,1.87,-2.46,-0.94,❌ LOS
2025-01-14,13.96,129.99,-0.59,-3.4,-4.43,❌ LOS
2025-01-15,11.66,131.23,-1.55,-4.64,-5.2,❌ LOS
2025-01-16,12.84,132.18,-3.83,-8.23,-5.66,❌ LOS
2025-01-17,13.0,131.7,-3.38,-7.45,-4.13,❌ LOS
2025-01-21,16.34,131.18,-4.26,-5.82,-1.11,❌ LOS
2025-01-22,12.07,129.23,-2.83,-4.72,1.23,✅ WIN
2025-06-13,22.23,121.91,-2.63,-4.53,-4.45,❌ LOS
2025-06-20,29.37,121.95,-3.61,-4.56,-6.28,❌ LOS
