Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-06,12.29,52.14,7.1,6.02,15.8,✅ WIN
2024-11-08,9.26,54.07,-1.13,3.96,13.39,✅ WIN
2024-11-11,34.46,57.85,-4.74,-1.42,4.74,✅ WIN
2024-11-12,19.49,56.81,-1.57,-1.07,8.8,✅ WIN
2024-11-13,12.46,55.84,-1.0,2.35,9.1,✅ WIN
2024-11-22,9.06,56.21,5.8,9.07,5.39,✅ WIN
2024-12-06,9.12,62.9,-2.5,-5.56,-6.36,❌ LOS
2025-05-12,8.7,54.48,5.36,6.55,15.53,✅ WIN
2025-05-13,9.89,57.41,0.09,-0.75,10.66,✅ WIN
2025-06-20,15.99,67.73,3.12,4.0,13.41,✅ WIN
2025-06-23,20.06,68.85,2.09,2.98,10.95,✅ WIN
2025-06-24,12.51,70.3,-1.93,2.94,10.01,✅ WIN
2025-06-25,9.61,69.5,1.55,5.84,9.06,✅ WIN
2025-06-26,9.91,71.03,0.08,1.77,8.11,✅ WIN
2025-06-27,8.98,69.84,0.86,5.46,10.02,✅ WIN
2025-07-18,9.39,77.63,-1.08,-8.33,-0.8,❌ LOS
2025-07-22,9.01,76.39,-2.16,-4.92,-3.09,❌ LOS
2025-09-19,21.97,84.96,-2.19,3.95,1.51,✅ WIN
2025-09-22,9.49,84.69,1.75,8.15,6.28,✅ WIN
2025-09-29,10.98,86.17,6.29,1.86,4.73,✅ WIN
2025-09-30,13.34,86.3,3.26,0.65,3.45,✅ WIN
