Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-09-19,64.01,842.85,0.92,0.6,2.05,✅ WIN
2024-09-20,101.97,848.86,0.63,-0.04,2.05,✅ WIN
2024-09-25,73.89,861.26,-0.38,-1.49,0.13,✅ WIN
2024-10-25,104.92,884.79,-2.85,0.74,2.9,✅ WIN
2024-11-25,228.2,947.34,-1.1,-1.3,-2.5,❌ LOS
2024-11-26,105.16,951.14,-1.29,-0.48,-3.05,❌ LOS
2024-12-06,80.37,957.7,-2.03,-5.87,-4.56,❌ LOS
2025-04-29,66.93,832.35,2.79,2.01,3.96,✅ WIN
2026-02-12,605.93,952.68,-3.11,2.27,1.81,✅ WIN
2026-02-13,204.79,951.01,-1.1,1.59,3.52,✅ WIN
2026-02-17,124.55,946.81,-0.01,2.66,3.18,✅ WIN
2026-02-18,98.69,919.23,4.49,5.42,5.91,✅ WIN
2026-02-20,112.22,923.08,5.54,1.53,3.91,✅ WIN
2026-02-23,100.42,940.51,2.72,0.47,2.81,✅ WIN
2026-02-24,83.87,946.74,2.67,0.99,1.88,✅ WIN
2026-02-25,125.7,960.52,0.89,1.34,0.57,✅ WIN
2026-02-26,102.09,948.02,0.53,2.47,1.62,✅ WIN
2026-02-27,183.39,974.26,-3.8,-0.45,-1.16,❌ LOS
2026-03-03,124.19,972.01,-1.64,0.5,0.85,✅ WIN
2026-03-04,79.42,969.04,0.45,0.47,2.78,✅ WIN
