Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-12-12,4.52,12.16,-4.28,8.88,9.38,✅ WIN
2024-12-13,1.18,11.71,6.66,16.57,13.83,✅ WIN
2024-12-26,0.9,13.26,5.51,5.05,3.54,✅ WIN
2024-12-27,1.0,13.24,5.89,0.45,4.61,✅ WIN
2024-12-30,1.48,13.65,1.39,-2.34,2.56,✅ WIN
2024-12-31,2.29,13.39,8.29,-1.94,4.56,✅ WIN
2025-01-02,1.12,13.6,5.7,-3.2,0.11,✅ WIN
2025-01-06,1.18,14.02,-5.14,-7.35,0.14,✅ WIN
2025-01-07,1.29,13.84,-3.68,-6.58,1.95,✅ WIN
2025-01-08,1.94,14.5,-9.45,-9.83,-3.72,❌ LOS
2025-01-10,1.74,14.38,-8.41,-6.47,-3.13,❌ LOS
2025-01-13,1.71,13.93,-4.31,-1.44,-1.29,❌ LOS
2025-01-14,0.88,13.3,-2.33,4.14,1.88,✅ WIN
2025-01-15,0.91,13.33,-3.0,5.03,4.65,✅ WIN
2025-02-05,1.4,14.04,-3.49,-0.85,-26.14,❌ LOS
2025-02-06,1.21,14.11,-1.13,-4.25,-36.46,❌ LOS
2026-02-20,1.61,5.24,-4.58,-12.6,-35.69,❌ LOS
2026-05-08,1.13,5.26,-3.8,-0.95,-0.38,❌ LOS
2026-07-27,1.22,6.12,-5.56,1.14,12.25,✅ WIN
2026-07-28,1.91,6.35,-9.29,-6.61,5.98,✅ WIN
2026-07-29,1.25,6.2,-9.19,-4.52,2.9,✅ WIN
