Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2026-01-14,0.06,11.29,-21.08,-38.44,-59.7,❌ LOS
2026-03-04,0.01,6.12,-11.76,-10.13,-33.01,❌ LOS
2026-03-16,0.02,6.09,-13.37,-33.96,-17.56,❌ LOS
