Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-06-27,9.52,47.49,7.79,18.8,34.24,✅ WIN
2025-07-09,16.14,60.08,-8.22,13.42,-6.23,❌ LOS
2025-07-10,11.66,59.0,-6.63,11.97,-5.15,❌ LOS
2025-07-18,40.74,65.13,-0.57,-13.88,-8.29,❌ LOS
2025-07-21,23.84,65.33,-2.42,-8.79,-11.85,❌ LOS
2025-07-22,14.6,65.93,-10.48,-15.68,-17.85,❌ LOS
2025-07-23,13.01,68.14,-15.35,-17.32,-22.12,❌ LOS
2025-09-16,11.38,61.19,-0.7,5.92,13.38,✅ WIN
2025-09-18,11.24,62.94,-4.16,15.7,8.72,✅ WIN
2025-09-19,19.88,62.32,-1.04,8.7,10.96,✅ WIN
2025-09-30,11.75,64.81,8.96,7.05,-0.99,❌ LOS
2025-10-02,27.84,72.82,2.88,-6.03,-16.09,❌ LOS
2025-10-03,12.09,67.74,7.87,2.08,-5.54,❌ LOS
2025-10-08,27.45,76.78,-6.46,-13.36,-25.77,❌ LOS
2025-10-09,10.86,74.92,-8.66,-10.29,-24.44,❌ LOS
2025-10-10,12.6,73.07,-5.36,-7.47,-24.57,❌ LOS
2025-10-20,8.18,73.97,-11.15,-16.22,-25.21,❌ LOS
2026-01-22,10.69,60.81,-12.27,-24.55,-12.09,❌ LOS
2026-02-26,22.25,61.74,-7.14,-20.85,-22.98,❌ LOS
2026-07-02,10.01,60.08,-11.2,-20.47,-20.12,❌ LOS
2026-07-06,9.46,61.89,-18.19,-24.07,-19.91,❌ LOS
