Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-09-20,12.98,49.39,-3.79,-3.62,1.24,✅ WIN
2024-11-13,7.27,52.86,-0.44,1.66,-12.16,❌ LOS
2024-11-21,10.39,54.88,-2.53,-4.76,-19.24,❌ LOS
2024-11-22,12.92,56.35,-4.79,-11.04,-19.02,❌ LOS
2024-11-25,9.91,55.5,-1.57,-18.14,-17.93,❌ LOS
2024-12-05,6.99,55.13,-15.78,-22.6,-18.43,❌ LOS
2024-12-06,8.29,52.27,-11.84,-15.21,-17.89,❌ LOS
2025-01-28,7.44,51.82,1.49,6.6,-3.43,❌ LOS
2025-01-29,7.26,50.97,5.94,9.42,-7.08,❌ LOS
2025-02-03,7.7,51.41,7.02,18.58,-14.1,❌ LOS
2025-02-05,7.19,54.0,3.28,1.2,-22.44,❌ LOS
2025-02-07,9.07,54.59,8.01,-7.25,-37.61,❌ LOS
2025-02-10,7.82,55.02,10.8,-9.11,-34.75,❌ LOS
2025-02-12,7.61,55.77,-2.01,-15.08,-33.41,❌ LOS
2025-02-13,8.8,56.37,-6.3,-15.42,-32.48,❌ LOS
2025-02-14,13.07,58.96,-14.13,-22.29,-33.92,❌ LOS
2025-02-18,14.49,60.96,-17.96,-27.56,-37.48,❌ LOS
2025-02-19,13.74,58.83,-14.94,-25.91,-32.31,❌ LOS
2025-09-05,14.22,42.09,-9.1,-4.78,-7.1,❌ LOS
2025-12-05,13.13,45.22,-8.47,-15.55,-22.69,❌ LOS
2026-03-06,8.51,35.36,-10.29,-6.31,-11.06,❌ LOS
