Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-02-13,6.37,122.88,4.58,7.17,13.75,✅ WIN
2025-02-21,7.23,128.5,2.48,9.59,6.37,✅ WIN
2025-02-25,14.16,132.93,1.42,4.5,1.39,✅ WIN
2025-02-28,13.28,131.69,6.94,6.14,7.55,✅ WIN
2025-03-03,9.41,135.18,6.98,3.76,5.7,✅ WIN
2025-03-04,15.3,134.82,3.04,3.99,5.6,✅ WIN
2025-03-05,8.09,133.48,2.21,3.07,6.07,✅ WIN
2025-03-06,6.99,133.83,3.16,2.63,9.97,✅ WIN
2025-03-07,27.31,140.82,-0.74,-2.94,1.26,✅ WIN
2025-03-10,33.28,144.61,-3.01,-6.44,-4.65,❌ LOS
2025-03-11,11.25,138.92,0.92,-2.98,-1.78,❌ LOS
2025-03-12,8.63,136.43,0.84,0.19,-1.32,❌ LOS
2025-03-14,6.43,139.78,-2.21,1.33,1.23,✅ WIN
2025-04-03,11.22,147.18,-5.8,-2.34,-3.19,❌ LOS
2025-10-10,6.4,140.11,0.58,-0.97,-8.49,❌ LOS
2026-02-27,8.98,135.06,1.07,2.69,0.61,✅ WIN
2026-03-04,6.46,135.44,-1.52,0.25,0.28,✅ WIN
2026-03-12,7.21,137.27,-0.83,-0.54,-0.75,❌ LOS
