Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-12-04,2.21,87.9,-0.27,-2.01,-2.0,❌ LOS
2024-12-06,2.38,88.19,-1.54,-2.13,-2.7,❌ LOS
2025-02-25,1.77,88.41,0.42,0.05,0.03,✅ WIN
2025-02-27,4.45,88.54,-0.16,-0.08,-0.36,❌ LOS
2025-02-28,2.34,88.92,-0.67,-0.81,-0.11,❌ LOS
2025-03-04,2.17,88.78,-0.36,-0.34,0.55,✅ WIN
2025-03-10,6.68,88.8,-0.46,-0.6,-0.14,❌ LOS
2025-03-11,1.86,88.46,0.02,-0.02,-0.39,❌ LOS
2025-03-12,2.0,88.29,0.45,0.03,-0.15,❌ LOS
2025-04-30,2.04,89.27,-0.44,-1.93,-1.11,❌ LOS
2025-06-27,1.79,89.64,-0.45,-0.52,-0.3,❌ LOS
2025-08-01,1.87,90.47,-0.17,-0.15,0.67,✅ WIN
2025-09-08,1.75,92.33,0.44,-0.33,-0.08,❌ LOS
2025-09-11,2.64,92.48,-0.45,-0.51,-0.21,❌ LOS
2025-09-12,1.94,92.44,-0.24,-0.45,0.21,✅ WIN
2025-09-15,1.9,92.74,-0.76,-0.56,0.07,✅ WIN
2025-09-16,2.56,92.7,-0.4,-0.56,0.2,✅ WIN
2025-09-17,2.18,92.46,-0.34,0.02,0.45,✅ WIN
2025-09-22,1.76,92.03,0.2,0.25,1.37,✅ WIN
2025-09-23,2.92,92.33,-0.17,0.13,1.21,✅ WIN
2025-10-15,1.79,92.87,0.54,0.06,0.34,✅ WIN
