Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-05-12,53.43,574.9,2.03,1.4,3.45,✅ WIN
2025-05-13,43.92,578.7,1.02,0.15,2.47,✅ WIN
2025-05-14,34.06,579.44,-0.8,0.42,2.75,✅ WIN
2025-05-15,36.91,582.27,-1.25,-0.18,1.11,✅ WIN
2025-05-16,44.4,585.96,-2.54,-0.25,1.43,✅ WIN
2025-05-19,37.41,586.6,-0.62,0.21,0.45,✅ WIN
2025-05-20,31.08,584.62,-0.86,0.52,0.77,✅ WIN
2025-05-27,29.74,582.95,0.84,2.02,3.01,✅ WIN
2025-12-11,37.19,683.51,-1.84,0.46,1.17,✅ WIN
2026-04-16,32.2,699.86,0.97,2.42,6.63,✅ WIN
2026-04-17,62.37,708.32,0.54,1.48,4.09,✅ WIN
2026-04-20,41.48,706.9,0.91,1.31,4.22,✅ WIN
2026-04-21,40.47,702.27,1.08,2.8,4.21,✅ WIN
2026-04-22,32.52,709.38,0.05,3.18,4.22,✅ WIN
2026-04-23,40.89,706.63,1.44,3.26,4.84,✅ WIN
2026-04-24,36.2,712.11,0.94,3.32,4.44,✅ WIN
2026-04-30,47.64,716.81,1.8,4.11,5.26,✅ WIN
2026-05-06,33.66,731.94,1.16,1.01,3.17,✅ WIN
2026-05-11,30.69,737.4,-0.09,1.53,-0.3,❌ LOS
2026-05-13,30.32,740.4,-0.14,1.66,-0.61,❌ LOS
2026-05-14,31.6,746.25,-0.73,1.11,-0.86,❌ LOS
