Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-07,4.66,12.32,-4.25,0.53,-2.61,❌ LOS
2024-11-08,1.69,12.12,-1.0,4.11,-0.33,❌ LOS
2024-11-11,1.91,12.24,-0.69,3.0,-3.56,❌ LOS
2024-11-22,1.9,12.62,-1.27,-4.26,-6.58,❌ LOS
2024-11-25,2.2,12.61,-2.69,-6.36,-7.19,❌ LOS
2025-12-18,2.06,11.84,3.18,3.6,6.03,✅ WIN
2025-12-19,3.39,11.83,3.69,3.94,9.39,✅ WIN
2026-01-13,2.24,13.26,-2.39,-2.99,20.64,✅ WIN
2026-02-04,1.98,14.24,12.33,11.28,1.18,✅ WIN
2026-02-06,1.66,14.46,8.16,9.4,-1.64,❌ LOS
2026-02-09,6.19,15.43,1.16,3.28,-8.74,❌ LOS
2026-02-10,5.09,15.81,0.63,0.82,-11.67,❌ LOS
2026-02-11,3.11,15.99,-0.93,-5.46,-13.71,❌ LOS
2026-02-12,2.91,15.66,0.82,-5.45,-13.71,❌ LOS
2026-02-13,1.93,15.64,1.14,-0.44,-13.6,❌ LOS
2026-02-17,2.23,15.61,2.1,-5.4,-11.58,❌ LOS
2026-02-18,3.41,15.91,0.19,-8.35,-13.66,❌ LOS
2026-02-19,1.88,15.84,-4.57,-9.07,-14.8,❌ LOS
2026-02-20,2.6,15.79,-6.22,-11.06,-16.38,❌ LOS
2026-02-23,2.12,15.81,-1.57,-10.08,-15.96,❌ LOS
2026-02-24,3.29,15.93,-7.34,-11.63,-16.15,❌ LOS
