Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-09-02,15.76,64.33,3.16,6.51,17.9,✅ WIN
2025-09-05,14.03,65.86,5.14,9.07,16.19,✅ WIN
2025-09-19,14.98,71.84,3.21,6.52,8.8,✅ WIN
2025-10-16,13.97,83.83,-12.61,-13.67,-8.75,❌ LOS
2025-12-11,16.87,85.64,-0.68,6.6,11.77,✅ WIN
2025-12-12,13.28,85.04,2.49,0.95,13.44,✅ WIN
2025-12-26,13.06,91.29,-3.11,4.85,19.72,✅ WIN
2026-01-20,25.19,102.78,6.33,-4.44,-0.21,❌ LOS
2026-01-21,20.99,101.29,10.73,-2.56,2.91,✅ WIN
2026-01-22,25.47,105.17,2.67,-12.1,1.04,✅ WIN
2026-01-23,18.04,107.02,-11.98,-9.0,3.06,✅ WIN
2026-01-26,28.62,107.48,-12.37,-4.27,3.0,✅ WIN
2026-01-27,20.66,109.29,-10.13,-5.75,1.71,✅ WIN
2026-01-28,27.36,112.16,-12.0,-5.52,1.54,✅ WIN
2026-01-29,38.75,107.98,-14.39,-8.98,7.28,✅ WIN
