Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-05-08,12.08,68.06,3.66,4.39,7.25,✅ WIN
2025-05-12,11.2,69.62,2.24,3.37,3.58,✅ WIN
2025-05-13,12.82,70.29,1.5,0.93,2.87,✅ WIN
2026-05-08,11.71,75.26,4.95,11.9,14.35,✅ WIN
2026-05-14,12.15,78.29,4.84,13.63,8.89,✅ WIN
2026-05-15,15.61,78.98,6.62,19.1,9.13,✅ WIN
2026-05-18,17.05,80.85,4.4,16.56,5.14,✅ WIN
2026-05-19,12.66,80.33,2.04,14.02,4.76,✅ WIN
2026-05-20,19.42,81.59,2.47,11.07,3.53,✅ WIN
2026-05-22,15.45,84.21,11.71,2.2,-0.08,❌ LOS
2026-05-26,21.34,84.41,11.65,-0.17,-0.8,❌ LOS
2026-05-27,13.74,81.97,11.74,1.47,2.06,✅ WIN
2026-05-29,18.35,88.96,-2.63,-4.17,-0.52,❌ LOS
2026-06-01,27.15,94.07,-8.52,-8.37,-4.49,❌ LOS
2026-06-02,24.34,94.24,-10.58,-9.8,-3.32,❌ LOS
2026-06-03,12.57,91.59,-9.19,-8.12,-1.01,❌ LOS
2026-06-04,17.79,90.62,-5.77,-6.79,2.52,✅ WIN
2026-07-09,16.41,94.26,-2.51,-6.94,2.26,✅ WIN
2026-07-15,10.3,93.09,-4.04,-4.62,7.84,✅ WIN
