Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-02-21,0.61,28.37,-1.35,4.71,-3.94,❌ LOS
2025-02-24,0.88,28.58,-0.13,4.07,-5.94,❌ LOS
2025-02-25,1.14,28.92,-2.36,-0.72,-7.1,❌ LOS
2025-02-26,0.57,27.91,1.21,0.24,-1.78,❌ LOS
2025-03-03,0.67,28.55,4.21,-0.84,-1.58,❌ LOS
2025-03-05,0.63,28.25,-0.96,-2.3,-1.52,❌ LOS
2025-03-06,0.63,28.51,-2.23,-3.79,-0.23,❌ LOS
2025-03-07,2.4,29.71,-6.06,-8.27,-7.77,❌ LOS
2025-03-10,1.98,29.75,-4.84,-9.62,-11.45,❌ LOS
2025-03-11,0.76,28.71,-2.28,-6.43,-10.96,❌ LOS
2025-07-14,0.72,26.05,-1.15,1.62,-1.33,❌ LOS
2026-02-10,0.82,24.05,-3.82,-1.39,-5.51,❌ LOS
2026-02-11,1.19,24.14,-4.0,-1.68,-9.14,❌ LOS
