Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-02-20,28.65,65.42,-4.42,-7.04,-11.62,❌ LOS
2025-02-21,15.15,64.0,-3.63,-3.72,-9.37,❌ LOS
2025-02-24,10.14,63.52,-3.98,-3.62,-7.13,❌ LOS
2025-02-25,11.0,64.94,-8.85,-7.17,-9.99,❌ LOS
2025-05-12,17.55,62.78,4.0,3.84,6.1,✅ WIN
2025-06-24,10.91,70.22,6.08,5.65,5.87,✅ WIN
2025-06-27,14.44,70.75,4.68,3.64,4.33,✅ WIN
2025-07-01,17.03,74.49,-0.4,-1.39,-1.29,❌ LOS
2025-07-08,11.37,74.02,-2.18,1.39,0.6,✅ WIN
2025-12-11,10.36,82.71,-2.3,-1.67,3.19,✅ WIN
2026-01-08,12.12,87.81,-2.52,-0.52,5.27,✅ WIN
2026-02-04,10.9,95.15,9.68,5.29,-0.58,❌ LOS
2026-02-05,9.56,94.01,6.43,7.05,-0.3,❌ LOS
2026-02-06,11.74,92.44,9.18,5.44,2.77,✅ WIN
2026-02-09,27.17,95.32,5.65,3.85,-1.07,❌ LOS
2026-02-10,43.42,102.45,-2.05,-3.43,-8.73,❌ LOS
2026-02-11,23.45,104.36,-4.01,-4.61,-9.6,❌ LOS
2026-02-12,16.24,100.06,0.58,-1.27,-7.41,❌ LOS
2026-02-13,12.3,100.92,-3.42,-2.65,-8.75,❌ LOS
2026-02-20,9.98,100.64,-1.84,-6.87,-10.2,❌ LOS
