Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-09-20,32.1,191.6,-1.89,-2.66,-1.36,❌ LOS
2024-11-01,28.31,197.93,5.18,2.36,6.46,✅ WIN
2024-11-06,37.56,207.09,3.39,-2.03,6.5,✅ WIN
2024-11-07,28.1,210.05,0.68,-5.56,8.08,✅ WIN
2024-11-13,30.67,214.1,-5.24,-3.9,6.95,✅ WIN
2024-12-06,26.36,227.03,0.19,-0.93,-2.17,❌ LOS
2024-12-09,26.58,226.09,3.03,-0.46,-1.75,❌ LOS
2024-12-16,31.94,232.93,-3.38,-5.81,-5.27,❌ LOS
2024-12-20,29.59,224.92,-1.61,-1.25,4.67,✅ WIN
2025-02-06,30.77,238.83,-3.54,-9.32,-16.57,❌ LOS
2025-05-12,34.38,208.64,-1.19,-1.26,4.3,✅ WIN
2025-10-31,70.45,244.22,0.08,-3.9,-4.23,❌ LOS
2025-11-03,61.68,254.0,-2.2,-8.32,-7.71,❌ LOS
2025-11-04,27.86,249.32,-0.09,-10.74,-6.79,❌ LOS
