Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-08-23,3.61,15.76,1.16,-4.05,-0.32,❌ LOS
2024-11-06,6.64,18.66,-4.61,-4.76,-5.24,❌ LOS
2024-11-08,2.22,17.73,1.0,3.32,-1.21,❌ LOS
2024-11-25,2.19,18.51,-4.02,-6.06,-11.37,❌ LOS
2025-07-02,2.06,17.63,1.59,0.93,-1.54,❌ LOS
2025-07-07,2.79,17.72,0.38,-0.05,-2.52,❌ LOS
2025-07-08,3.48,17.91,-3.19,1.24,-3.63,❌ LOS
2025-07-09,2.49,17.89,-2.65,1.84,-5.25,❌ LOS
2025-07-10,2.11,17.92,-0.65,0.05,-5.84,❌ LOS
2025-09-08,2.23,18.75,-1.62,-2.25,-3.19,❌ LOS
2025-12-05,3.86,19.07,7.27,8.93,11.99,✅ WIN
2025-12-08,2.76,19.2,5.52,9.39,9.85,✅ WIN
2025-12-09,5.0,19.78,3.0,5.36,7.61,✅ WIN
2025-12-10,3.39,20.32,1.36,3.02,3.27,✅ WIN
2025-12-11,2.8,20.49,1.21,2.42,1.84,✅ WIN
2025-12-12,2.81,20.46,1.55,1.5,0.92,✅ WIN
2025-12-15,2.64,20.26,3.67,1.32,2.39,✅ WIN
2025-12-16,2.42,20.38,2.28,0.29,3.16,✅ WIN
2025-12-17,2.34,20.6,1.63,0.87,1.78,✅ WIN
2025-12-18,2.43,20.73,1.19,2.05,0.72,✅ WIN
2026-02-04,2.11,22.43,-0.49,-3.8,-9.18,❌ LOS
