Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-15,9.62,79.91,3.28,6.02,6.48,✅ WIN
2025-01-24,9.12,83.56,0.71,0.97,3.15,✅ WIN
2025-01-31,9.71,84.16,0.26,2.22,2.82,✅ WIN
2025-05-08,9.15,84.26,4.55,4.3,5.64,✅ WIN
2025-05-09,10.03,84.66,4.84,3.7,4.77,✅ WIN
2025-05-12,11.68,85.83,3.71,3.59,3.33,✅ WIN
2025-05-15,10.29,88.09,-0.23,-0.87,-0.88,❌ LOS
2025-05-16,17.74,88.76,-1.09,-1.21,0.47,✅ WIN
2025-05-21,12.17,87.61,0.19,-0.36,3.06,✅ WIN
2025-12-09,9.81,115.42,-1.36,1.11,3.55,✅ WIN
2025-12-10,16.83,117.86,-4.07,-0.14,0.56,✅ WIN
2025-12-11,16.76,118.16,-3.56,-1.02,1.67,✅ WIN
2025-12-12,9.98,116.51,-1.02,0.38,5.04,✅ WIN
2026-01-13,11.31,122.39,-2.58,-2.85,-0.56,❌ LOS
2026-01-14,11.88,124.04,-3.54,-2.06,-7.36,❌ LOS
