Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-04-29,2.54,44.06,1.12,3.21,3.64,✅ WIN
2025-05-12,3.32,45.37,0.57,0.75,2.67,✅ WIN
2025-05-13,2.5,45.47,0.27,0.42,2.3,✅ WIN
2025-09-30,2.34,51.85,0.43,-0.06,3.55,✅ WIN
2025-10-29,3.22,53.8,-0.35,0.01,-0.55,❌ LOS
2025-10-30,2.51,53.56,-1.14,-1.24,0.56,✅ WIN
2025-12-11,2.92,54.54,-1.83,0.59,1.43,✅ WIN
2025-12-12,2.44,53.79,0.76,1.68,2.7,✅ WIN
2026-04-14,2.3,55.99,0.45,0.94,3.22,✅ WIN
2026-04-15,2.21,56.08,0.7,0.89,3.44,✅ WIN
2026-04-16,2.98,56.13,0.51,1.26,3.56,✅ WIN
2026-04-17,5.14,56.25,0.56,1.35,2.92,✅ WIN
2026-04-20,3.61,56.26,0.63,1.28,2.8,✅ WIN
2026-04-21,2.8,56.23,0.49,1.73,2.66,✅ WIN
2026-04-22,2.93,56.47,0.19,1.88,2.88,✅ WIN
2026-04-23,2.93,56.42,0.75,1.95,3.2,✅ WIN
2026-04-24,2.78,56.57,0.78,2.07,3.1,✅ WIN
2026-04-27,3.15,56.62,0.65,2.17,3.68,✅ WIN
2026-04-30,2.32,56.84,1.19,2.27,4.21,✅ WIN
2026-05-29,3.42,59.23,-2.78,-1.2,0.19,✅ WIN
