Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-10-15,2.43,16.74,-4.45,2.67,4.68,✅ WIN
2025-10-16,2.8,16.66,-2.68,1.43,0.48,✅ WIN
2025-10-29,1.87,17.19,4.5,1.96,-3.0,❌ LOS
2025-11-03,2.0,17.46,2.33,-4.55,-5.0,❌ LOS
2025-11-10,3.0,17.87,-6.72,-9.55,-7.38,❌ LOS
2026-01-08,2.65,17.12,2.28,6.72,8.7,✅ WIN
2026-01-22,2.13,18.11,2.21,0.0,4.42,✅ WIN
2026-01-28,3.55,19.03,-1.52,0.05,-1.89,❌ LOS
2026-01-29,2.0,18.51,-2.16,-0.7,-1.57,❌ LOS
2026-04-20,2.11,19.65,2.7,5.65,8.55,✅ WIN
2026-04-24,1.87,19.99,4.8,5.85,12.11,✅ WIN
2026-04-27,2.53,20.18,2.87,7.68,13.63,✅ WIN
2026-04-29,2.04,20.33,4.87,7.62,15.1,✅ WIN
2026-04-30,1.88,20.77,-0.29,6.55,13.48,✅ WIN
2026-05-01,2.29,20.95,1.0,4.01,9.98,✅ WIN
