Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-01-28,24.98,125.06,0.02,0.59,-0.31,❌ LOS
2025-06-13,28.7,143.4,0.08,0.23,2.05,✅ WIN
2025-06-16,17.32,144.16,-3.15,-1.55,2.53,✅ WIN
2025-06-17,19.64,146.15,-4.78,-2.67,2.03,✅ WIN
2025-07-23,18.69,154.04,1.22,-0.47,0.5,✅ WIN
2025-10-22,20.67,175.96,-0.91,-2.24,-2.37,❌ LOS
2025-12-19,29.7,180.65,1.32,4.61,8.51,✅ WIN
2026-01-08,18.35,185.78,6.76,4.68,6.14,✅ WIN
2026-01-16,16.9,200.42,-3.86,-0.41,0.78,✅ WIN
2026-01-27,20.01,199.78,1.1,-3.03,-2.31,❌ LOS
2026-01-29,17.7,198.39,-1.96,0.63,1.71,✅ WIN
2026-03-02,28.86,211.28,-1.85,-2.88,-11.79,❌ LOS
2026-07-06,18.56,201.37,-2.47,-3.44,7.59,✅ WIN
