Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2025-03-07,16.91,124.96,-8.96,-8.05,-13.84,❌ LOS
2025-11-04,67.88,135.02,2.78,3.08,9.68,✅ WIN
2025-11-05,44.19,137.2,2.0,0.88,9.7,✅ WIN
2025-11-06,17.82,133.83,2.9,2.79,13.18,✅ WIN
2025-11-07,18.09,136.71,0.72,4.21,8.3,✅ WIN
2025-11-10,25.47,139.7,1.27,2.72,5.73,✅ WIN
2025-11-11,17.36,138.78,0.29,5.78,9.06,✅ WIN
2025-11-12,22.76,139.94,-1.1,4.75,9.34,✅ WIN
2025-11-13,17.71,137.71,-0.1,6.11,10.2,✅ WIN
2025-11-17,36.31,141.48,1.43,3.53,6.0,✅ WIN
2025-11-18,15.38,139.18,5.48,6.4,7.6,✅ WIN
2025-11-21,19.55,142.46,2.8,3.92,7.41,✅ WIN
2025-12-04,16.03,150.5,1.67,0.15,2.59,✅ WIN
2025-12-05,15.05,151.47,0.19,0.92,3.98,✅ WIN
2025-12-10,16.12,151.35,-1.06,0.14,4.98,✅ WIN
2025-12-11,14.88,153.02,-1.5,-0.51,5.29,✅ WIN
2025-12-19,12.86,152.87,-1.18,3.03,6.31,✅ WIN
2026-01-15,19.9,163.76,-2.78,-1.97,-10.54,❌ LOS
2026-01-16,29.21,162.41,-2.2,0.7,-9.39,❌ LOS
2026-05-22,18.46,158.48,0.98,3.13,1.8,✅ WIN
2026-06-09,13.42,166.34,-1.39,-3.72,2.57,✅ WIN
