Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2024-11-20,16.38,518.0,0.24,-0.27,-7.1,❌ LOS
2024-11-21,17.25,519.24,-0.25,-0.36,-5.39,❌ LOS
2025-01-15,20.06,509.28,3.04,7.68,1.55,✅ WIN
2025-01-16,14.48,512.06,3.22,6.01,0.51,✅ WIN
2025-01-17,46.92,515.7,4.14,6.22,-0.49,❌ LOS
2025-01-21,33.99,524.79,3.38,4.26,-1.67,❌ LOS
2025-01-22,39.0,524.82,2.51,3.1,-4.13,❌ LOS
2025-01-23,29.25,524.75,4.5,1.85,-7.02,❌ LOS
2025-01-24,36.99,528.53,2.71,0.14,-5.86,❌ LOS
2025-01-27,47.09,537.05,2.0,-1.52,-6.33,❌ LOS
2025-01-28,45.35,542.54,0.85,-3.76,-8.18,❌ LOS
2025-01-29,33.25,537.99,0.58,-4.5,-8.66,❌ LOS
2025-01-30,54.86,548.38,-2.54,-5.69,-9.13,❌ LOS
2025-01-31,56.97,542.83,-2.49,-5.19,-9.52,❌ LOS
2025-02-03,64.23,547.8,-3.46,-6.33,-12.0,❌ LOS
2025-02-04,76.85,547.16,-4.58,-5.69,-10.4,❌ LOS
2025-02-05,33.74,541.11,-5.05,-7.01,-10.72,❌ LOS
2025-02-06,18.02,534.45,-3.23,-8.71,-9.8,❌ LOS
2025-05-06,14.04,432.92,3.65,3.46,-1.69,❌ LOS
2025-05-12,16.52,446.95,0.58,-0.47,-5.47,❌ LOS
2025-05-13,15.84,448.7,-0.18,-3.01,-7.84,❌ LOS
