Date,Signal_Score,Entry,Return_5d (%),Return_10d (%),Return_20d (%),W/L
2026-01-21,36.24,54.25,-10.08,-10.41,-17.75,❌ LOS
2026-01-22,29.97,54.32,-10.42,-11.19,-18.8,❌ LOS
2026-04-08,26.06,58.95,10.16,10.72,91.7,✅ WIN
2026-04-09,23.46,61.72,10.99,8.2,77.61,✅ WIN
2026-04-13,22.36,65.18,0.8,30.39,98.59,✅ WIN
2026-04-16,24.72,68.5,-2.51,37.93,69.24,✅ WIN
2026-04-17,26.72,68.5,20.5,45.43,58.79,✅ WIN
2026-04-24,71.4,82.54,20.69,51.34,45.19,✅ WIN
2026-04-27,44.27,84.99,12.7,52.3,45.33,✅ WIN
2026-04-28,28.24,84.52,27.96,42.7,44.07,✅ WIN
2026-04-29,57.03,94.75,19.27,26.96,27.59,✅ WIN
2026-04-30,36.95,94.48,16.02,22.7,21.38,✅ WIN
2026-05-01,38.76,99.62,25.4,9.18,9.75,✅ WIN
2026-05-04,25.45,95.78,35.14,12.94,12.69,✅ WIN
2026-05-05,57.73,108.15,11.52,2.45,4.22,✅ WIN
2026-05-06,48.56,113.01,6.44,5.27,-1.09,❌ LOS
2026-05-07,33.78,109.62,5.76,8.1,-9.53,❌ LOS
2026-05-08,86.39,124.92,-12.93,-4.07,-11.73,❌ LOS
2026-05-11,72.63,129.44,-16.43,-4.57,-16.63,❌ LOS
2026-05-12,55.23,120.61,-8.13,0.96,-11.25,❌ LOS
2026-05-13,35.33,120.29,-1.11,0.5,-2.77,❌ LOS
